Iteration 0 | Training Accuracy 0.2400 | Time: 1557842469.348449
Iteration 7777 | Training Accuracy 0.4533 | Time: 1557843478.7139008
Iteration 7778 | Training Accuracy 0.4000 | Time: 1557843478.8429568
Iteration 7779 | Training Accuracy 0.2800 | Time: 1557843478.9869294
Iteration 7780 | Training Accuracy 0.4267 | Time: 1557843479.1237464
Iteration 7781 | Training Accuracy 0.3867 | Time: 1557843479.269371
Iteration 7782 | Training Accuracy 0.2267 | Time: 1557843479.4028397
Iteration 7783 | Training Accuracy 0.3200 | Time: 1557843479.520264
Iteration 7784 | Training Accuracy 0.2400 | Time: 1557843479.6376383
Iteration 7785 | Training Accuracy 0.2667 | Time: 1557843479.7551818
Iteration 7786 | Training Accuracy 0.2933 | Time: 1557843479.856981
Iteration 7787 | Training Accuracy 0.3067 | Time: 1557843479.9581077
Iteration 7788 | Training Accuracy 0.3200 | Time: 1557843480.083304
Iteration 7789 | Training Accuracy 0.4000 | Time: 1557843480.1833487
Iteration 7790 | Training Accuracy 0.3733 | Time: 1557843480.2810168
Iteration 7791 | Training Accuracy 0.4400 | Time: 1557843480.364125
Iteration 7792 | Training Accuracy 0.2267 | Time: 1557843480.4467485
Iteration 7793 | Training Accuracy 0.3600 | Time: 1557843480.529599
Iteration 7794 | Training Accuracy 0.3333 | Time: 1557843480.612525
Iteration 7795 | Training Accuracy 0.3867 | Time: 1557843480.696851
Iteration 7796 | Training Accuracy 0.2533 | Time: 1557843480.782177
Iteration 7797 | Training Accuracy 0.2800 | Time: 1557843480.8633463
Iteration 7798 | Training Accuracy 0.4000 | Time: 1557843480.9444575
Iteration 7799 | Training Accuracy 0.4533 | Time: 1557843481.0259385
Iteration 7800 | Training Accuracy 0.3600 | Time: 1557843481.1072676
Iteration 7801 | Training Accuracy 0.1867 | Time: 1557843481.1883447
Iteration 7802 | Training Accuracy 0.3333 | Time: 1557843481.2703502
Iteration 7803 | Training Accuracy 0.3867 | Time: 1557843481.3528986
Iteration 7804 | Training Accuracy 0.2400 | Time: 1557843481.4310546
Iteration 7805 | Training Accuracy 0.3333 | Time: 1557843481.5098667
Iteration 7806 | Training Accuracy 0.2667 | Time: 1557843481.5880835
Iteration 7807 | Training Accuracy 0.3467 | Time: 1557843481.66612
Iteration 7808 | Training Accuracy 0.4000 | Time: 1557843481.744393
Iteration 7809 | Training Accuracy 0.2133 | Time: 1557843481.8232777
Iteration 7810 | Training Accuracy 0.3467 | Time: 1557843481.9135606
Iteration 7811 | Training Accuracy 0.3733 | Time: 1557843482.0132983
Iteration 7812 | Training Accuracy 0.3600 | Time: 1557843482.1132894
Iteration 7813 | Training Accuracy 0.4400 | Time: 1557843482.2135696
Iteration 7814 | Training Accuracy 0.4133 | Time: 1557843482.320484
Iteration 7815 | Training Accuracy 0.2933 | Time: 1557843482.429491
Iteration 7816 | Training Accuracy 0.3067 | Time: 1557843482.5385866
Iteration 7817 | Training Accuracy 0.3867 | Time: 1557843482.6472652
Iteration 7818 | Training Accuracy 0.1600 | Time: 1557843482.7562907
Iteration 7819 | Training Accuracy 0.3200 | Time: 1557843482.8666766
Iteration 7820 | Training Accuracy 0.4533 | Time: 1557843482.9787748
Iteration 7821 | Training Accuracy 0.2800 | Time: 1557843483.0916
Iteration 7822 | Training Accuracy 0.3467 | Time: 1557843483.2020423
Iteration 7823 | Training Accuracy 0.2667 | Time: 1557843483.3129773
Iteration 7824 | Training Accuracy 0.2400 | Time: 1557843483.4287715
Iteration 7825 | Training Accuracy 0.1600 | Time: 1557843483.5450692
Iteration 7826 | Training Accuracy 0.4000 | Time: 1557843483.662705
Iteration 7827 | Training Accuracy 0.2133 | Time: 1557843483.7799838
Iteration 7828 | Training Accuracy 0.4000 | Time: 1557843483.8992562
Iteration 7829 | Training Accuracy 0.1867 | Time: 1557843484.0263512
Iteration 7830 | Training Accuracy 0.3067 | Time: 1557843484.154061
Iteration 7831 | Training Accuracy 0.3733 | Time: 1557843484.2778783
Iteration 7832 | Training Accuracy 0.2800 | Time: 1557843484.398081
Iteration 7833 | Training Accuracy 0.4267 | Time: 1557843484.5187047
Iteration 7834 | Training Accuracy 0.3867 | Time: 1557843484.6444726
Iteration 7835 | Training Accuracy 0.2667 | Time: 1557843484.7635837
Iteration 7836 | Training Accuracy 0.5333 | Time: 1557843484.8763804
Iteration 7837 | Training Accuracy 0.2933 | Time: 1557843484.9890244
Iteration 7838 | Training Accuracy 0.2533 | Time: 1557843485.099132
Iteration 7839 | Training Accuracy 0.3200 | Time: 1557843485.2100394
Iteration 7840 | Training Accuracy 0.1867 | Time: 1557843485.3293052
Iteration 7841 | Training Accuracy 0.2933 | Time: 1557843485.4534295
Iteration 7842 | Training Accuracy 0.3333 | Time: 1557843485.5782592
Iteration 7843 | Training Accuracy 0.4533 | Time: 1557843485.7188098
Iteration 7844 | Training Accuracy 0.3600 | Time: 1557843485.8494177
Iteration 7845 | Training Accuracy 0.4267 | Time: 1557843485.9645116
Iteration 7846 | Training Accuracy 0.3200 | Time: 1557843486.0764253
Iteration 7847 | Training Accuracy 0.4133 | Time: 1557843486.1895401
Iteration 7848 | Training Accuracy 0.4267 | Time: 1557843486.3068085
Iteration 7849 | Training Accuracy 0.4000 | Time: 1557843486.4162378
Iteration 7850 | Training Accuracy 0.1867 | Time: 1557843486.525463
Iteration 7851 | Training Accuracy 0.2800 | Time: 1557843486.6322489
Iteration 7852 | Training Accuracy 0.2133 | Time: 1557843486.7384167
Iteration 7853 | Training Accuracy 0.4000 | Time: 1557843486.8433526
Iteration 7854 | Training Accuracy 0.1867 | Time: 1557843486.944713
Iteration 7855 | Training Accuracy 0.2933 | Time: 1557843487.0456436
Iteration 7856 | Training Accuracy 0.4667 | Time: 1557843487.1554425
Iteration 7857 | Training Accuracy 0.3333 | Time: 1557843487.2776234
Iteration 7858 | Training Accuracy 0.3600 | Time: 1557843487.3978024
Iteration 7859 | Training Accuracy 0.2667 | Time: 1557843487.5182745
Iteration 7860 | Training Accuracy 0.5067 | Time: 1557843487.6402192
Iteration 7861 | Training Accuracy 0.5600 | Time: 1557843487.7621388
Iteration 7862 | Training Accuracy 0.2933 | Time: 1557843487.8773954
Iteration 7863 | Training Accuracy 0.3467 | Time: 1557843487.991248
Iteration 7864 | Training Accuracy 0.4133 | Time: 1557843488.1029775
Iteration 7865 | Training Accuracy 0.4000 | Time: 1557843488.2186642
Iteration 7866 | Training Accuracy 0.4533 | Time: 1557843488.3293953
Iteration 7867 | Training Accuracy 0.3067 | Time: 1557843488.439526
Iteration 7868 | Training Accuracy 0.3600 | Time: 1557843488.5477042
Iteration 7869 | Training Accuracy 0.2267 | Time: 1557843488.6547494
Iteration 7870 | Training Accuracy 0.4533 | Time: 1557843488.762507
Iteration 7871 | Training Accuracy 0.4267 | Time: 1557843488.864202
Iteration 7872 | Training Accuracy 0.4133 | Time: 1557843488.9656322
Iteration 7873 | Training Accuracy 0.3600 | Time: 1557843489.0681481
Iteration 7874 | Training Accuracy 0.3333 | Time: 1557843489.169379
Iteration 7875 | Training Accuracy 0.3333 | Time: 1557843489.2709675
Iteration 7876 | Training Accuracy 0.2400 | Time: 1557843489.371635
Iteration 7877 | Training Accuracy 0.3067 | Time: 1557843489.4736764
Iteration 7878 | Training Accuracy 0.3067 | Time: 1557843489.579308
Iteration 7879 | Training Accuracy 0.5067 | Time: 1557843489.6877115
Iteration 7880 | Training Accuracy 0.3467 | Time: 1557843489.8044012
Iteration 7881 | Training Accuracy 0.4933 | Time: 1557843489.9196937
Iteration 7882 | Training Accuracy 0.3733 | Time: 1557843490.0433006
Iteration 7883 | Training Accuracy 0.3200 | Time: 1557843490.1416879
Iteration 7884 | Training Accuracy 0.4667 | Time: 1557843490.240088
Iteration 7885 | Training Accuracy 0.4000 | Time: 1557843490.3412452
Iteration 7886 | Training Accuracy 0.4267 | Time: 1557843490.4430723
Iteration 7887 | Training Accuracy 0.1467 | Time: 1557843490.5459507
Iteration 7888 | Training Accuracy 0.5067 | Time: 1557843490.648113
Iteration 7889 | Training Accuracy 0.2933 | Time: 1557843490.750034
Iteration 7890 | Training Accuracy 0.3733 | Time: 1557843490.8502975
Iteration 7891 | Training Accuracy 0.2933 | Time: 1557843490.9465425
Iteration 7892 | Training Accuracy 0.2800 | Time: 1557843491.0432103
Iteration 7893 | Training Accuracy 0.2133 | Time: 1557843491.1389477
Iteration 7894 | Training Accuracy 0.3867 | Time: 1557843491.235196
Iteration 7895 | Training Accuracy 0.4133 | Time: 1557843491.3333204
Iteration 7896 | Training Accuracy 0.4800 | Time: 1557843491.4287534
Iteration 7897 | Training Accuracy 0.3067 | Time: 1557843491.525555
Iteration 7898 | Training Accuracy 0.4667 | Time: 1557843491.6210043
Iteration 7899 | Training Accuracy 0.4400 | Time: 1557843491.716107
Iteration 7900 | Training Accuracy 0.4000 | Time: 1557843491.8125973
Iteration 7901 | Training Accuracy 0.3200 | Time: 1557843491.9081168
Iteration 7902 | Training Accuracy 0.4267 | Time: 1557843492.0047915
Iteration 7903 | Training Accuracy 0.2533 | Time: 1557843492.101176
Iteration 7904 | Training Accuracy 0.2933 | Time: 1557843492.1963975
Iteration 7905 | Training Accuracy 0.3733 | Time: 1557843492.290176
Iteration 7906 | Training Accuracy 0.2133 | Time: 1557843492.3831737
Iteration 7907 | Training Accuracy 0.2933 | Time: 1557843492.4762144
Iteration 7908 | Training Accuracy 0.3867 | Time: 1557843492.5687532
Iteration 7909 | Training Accuracy 0.4000 | Time: 1557843492.6608682
Iteration 7910 | Training Accuracy 0.3467 | Time: 1557843492.7533686
Iteration 7911 | Training Accuracy 0.4400 | Time: 1557843492.8514438
Iteration 7912 | Training Accuracy 0.2933 | Time: 1557843492.9426203
Iteration 7913 | Training Accuracy 0.3467 | Time: 1557843493.0349138
Iteration 7914 | Training Accuracy 0.4400 | Time: 1557843493.126887
Iteration 7915 | Training Accuracy 0.4000 | Time: 1557843493.218156
Iteration 7916 | Training Accuracy 0.3467 | Time: 1557843493.309333
Iteration 7917 | Training Accuracy 0.4267 | Time: 1557843493.3998415
Iteration 7918 | Training Accuracy 0.3200 | Time: 1557843493.4903035
Iteration 7919 | Training Accuracy 0.3200 | Time: 1557843493.5810127
Iteration 7920 | Training Accuracy 0.2933 | Time: 1557843493.6708956
Iteration 7921 | Training Accuracy 0.2000 | Time: 1557843493.760562
Iteration 7922 | Training Accuracy 0.3867 | Time: 1557843493.8515224
Iteration 7923 | Training Accuracy 0.2933 | Time: 1557843493.9418595
Iteration 7924 | Training Accuracy 0.3733 | Time: 1557843494.0329385
Iteration 7925 | Training Accuracy 0.3467 | Time: 1557843494.123056
Iteration 7926 | Training Accuracy 0.3067 | Time: 1557843494.2131505
Iteration 7927 | Training Accuracy 0.4933 | Time: 1557843494.3030796
Iteration 7928 | Training Accuracy 0.4800 | Time: 1557843494.3935626
Iteration 7929 | Training Accuracy 0.3333 | Time: 1557843494.4836707
Iteration 7930 | Training Accuracy 0.4933 | Time: 1557843494.5731075
Iteration 7931 | Training Accuracy 0.3200 | Time: 1557843494.6634946
Iteration 7932 | Training Accuracy 0.2800 | Time: 1557843494.7535064
Iteration 7933 | Training Accuracy 0.3867 | Time: 1557843494.8436773
Iteration 7934 | Training Accuracy 0.2000 | Time: 1557843494.9336917
Iteration 7935 | Training Accuracy 0.4133 | Time: 1557843495.023481
Iteration 7936 | Training Accuracy 0.4133 | Time: 1557843495.1130664
Iteration 7937 | Training Accuracy 0.2667 | Time: 1557843495.2025998
Iteration 7938 | Training Accuracy 0.1067 | Time: 1557843495.2969437
Iteration 7939 | Training Accuracy 0.3867 | Time: 1557843495.439558
Iteration 7940 | Training Accuracy 0.2000 | Time: 1557843495.6201408
Iteration 7941 | Training Accuracy 0.5200 | Time: 1557843495.7926822
Iteration 7942 | Training Accuracy 0.3600 | Time: 1557843495.9608948
Iteration 7943 | Training Accuracy 0.3333 | Time: 1557843496.1282718
Iteration 7944 | Training Accuracy 0.3867 | Time: 1557843496.2765834
Iteration 7945 | Training Accuracy 0.4800 | Time: 1557843496.4227083
Iteration 7946 | Training Accuracy 0.4133 | Time: 1557843496.5690796
Iteration 7947 | Training Accuracy 0.4000 | Time: 1557843496.7171772
Iteration 7948 | Training Accuracy 0.2533 | Time: 1557843496.8555717
Iteration 7949 | Training Accuracy 0.2400 | Time: 1557843496.9879167
Iteration 7950 | Training Accuracy 0.3733 | Time: 1557843497.1201515
Iteration 7951 | Training Accuracy 0.5200 | Time: 1557843497.2517474
Iteration 7952 | Training Accuracy 0.5067 | Time: 1557843497.370343
Iteration 7953 | Training Accuracy 0.3733 | Time: 1557843497.487
Iteration 7954 | Training Accuracy 0.2667 | Time: 1557843497.6044354
Iteration 7955 | Training Accuracy 0.4533 | Time: 1557843497.7219756
Iteration 7956 | Training Accuracy 0.3333 | Time: 1557843497.8340821
Iteration 7957 | Training Accuracy 0.3867 | Time: 1557843497.973803
Iteration 7958 | Training Accuracy 0.2667 | Time: 1557843498.1190298
Iteration 7959 | Training Accuracy 0.3600 | Time: 1557843498.2743177
Iteration 7960 | Training Accuracy 0.2533 | Time: 1557843498.435641
Iteration 7961 | Training Accuracy 0.3333 | Time: 1557843498.592957
Iteration 7962 | Training Accuracy 0.4933 | Time: 1557843498.7431273
Iteration 7963 | Training Accuracy 0.2933 | Time: 1557843498.9075286
Iteration 7964 | Training Accuracy 0.4000 | Time: 1557843499.0721562
Iteration 7965 | Training Accuracy 0.3333 | Time: 1557843499.252258
Iteration 7966 | Training Accuracy 0.3733 | Time: 1557843499.4116545
Iteration 7967 | Training Accuracy 0.4667 | Time: 1557843499.564189
Iteration 7968 | Training Accuracy 0.4267 | Time: 1557843499.7357917
Iteration 7969 | Training Accuracy 0.3067 | Time: 1557843499.8950136
Iteration 7970 | Training Accuracy 0.2533 | Time: 1557843500.0515437
Iteration 7971 | Training Accuracy 0.2667 | Time: 1557843500.209467
Iteration 7972 | Training Accuracy 0.2800 | Time: 1557843500.360805
Iteration 7973 | Training Accuracy 0.3333 | Time: 1557843500.5083466
Iteration 7974 | Training Accuracy 0.3200 | Time: 1557843500.6556368
Iteration 7975 | Training Accuracy 0.3467 | Time: 1557843500.7978044
Iteration 7976 | Training Accuracy 0.4133 | Time: 1557843500.935791
Iteration 7977 | Training Accuracy 0.3467 | Time: 1557843501.074049
Iteration 7978 | Training Accuracy 0.3733 | Time: 1557843501.2143946
Iteration 7979 | Training Accuracy 0.2400 | Time: 1557843501.3498785
Iteration 7980 | Training Accuracy 0.2400 | Time: 1557843501.4813027
Iteration 7981 | Training Accuracy 0.3200 | Time: 1557843501.612915
Iteration 7982 | Training Accuracy 0.2800 | Time: 1557843501.7454214
Iteration 7983 | Training Accuracy 0.2800 | Time: 1557843501.8764572
Iteration 7984 | Training Accuracy 0.3333 | Time: 1557843502.006899
Iteration 7985 | Training Accuracy 0.3333 | Time: 1557843502.1344573
Iteration 7986 | Training Accuracy 0.3200 | Time: 1557843502.263291
Iteration 7987 | Training Accuracy 0.5867 | Time: 1557843502.3866365
Iteration 7988 | Training Accuracy 0.3333 | Time: 1557843502.505543
Iteration 7989 | Training Accuracy 0.4267 | Time: 1557843502.656131
Iteration 7990 | Training Accuracy 0.3200 | Time: 1557843502.8162153
Iteration 7991 | Training Accuracy 0.3467 | Time: 1557843502.9711926
Iteration 7992 | Training Accuracy 0.3867 | Time: 1557843503.120039
Iteration 7993 | Training Accuracy 0.4400 | Time: 1557843503.2701597
Iteration 7994 | Training Accuracy 0.4800 | Time: 1557843503.4138885
Iteration 7995 | Training Accuracy 0.2800 | Time: 1557843503.5575042
Iteration 7996 | Training Accuracy 0.3333 | Time: 1557843503.6982877
Iteration 7997 | Training Accuracy 0.3200 | Time: 1557843503.8343263
Iteration 7998 | Training Accuracy 0.4000 | Time: 1557843503.9587643
Iteration 7999 | Training Accuracy 0.3467 | Time: 1557843504.0936627
Iteration 8000 | Training Accuracy 0.2667 | Time: 1557843504.225797
Iteration 8000 | Training Accuracy 0.2667 | Best Validation Accuracy 0.4400 | Time: 1557843513.1293197
Avg. Train Accuracy: 0.30171395242261384
Avg. Validation Accuracy: 0.38814814814814813
Iteration 8001 | Training Accuracy 0.3733 | Time: 1557843513.2081168
Iteration 8002 | Training Accuracy 0.3733 | Time: 1557843513.3022015
Iteration 8003 | Training Accuracy 0.3600 | Time: 1557843513.3957183
Iteration 8004 | Training Accuracy 0.5467 | Time: 1557843513.4888608
Iteration 8005 | Training Accuracy 0.4133 | Time: 1557843513.5824535
Iteration 8006 | Training Accuracy 0.3467 | Time: 1557843513.676038
Iteration 8007 | Training Accuracy 0.3867 | Time: 1557843513.7701578
Iteration 8008 | Training Accuracy 0.3200 | Time: 1557843513.863455
Iteration 8009 | Training Accuracy 0.2533 | Time: 1557843513.9572256
Iteration 8010 | Training Accuracy 0.3733 | Time: 1557843514.050827
Iteration 8011 | Training Accuracy 0.3200 | Time: 1557843514.1443553
Iteration 8012 | Training Accuracy 0.4933 | Time: 1557843514.2541685
Iteration 8013 | Training Accuracy 0.2933 | Time: 1557843514.3618653
Iteration 8014 | Training Accuracy 0.3200 | Time: 1557843514.4686735
Iteration 8015 | Training Accuracy 0.3867 | Time: 1557843514.5994678
Iteration 8016 | Training Accuracy 0.2667 | Time: 1557843514.729968
Iteration 8017 | Training Accuracy 0.2133 | Time: 1557843514.868475
Iteration 8018 | Training Accuracy 0.2533 | Time: 1557843515.0148673
Iteration 8019 | Training Accuracy 0.2800 | Time: 1557843515.1660333
Iteration 8020 | Training Accuracy 0.2933 | Time: 1557843515.3362916
Iteration 8021 | Training Accuracy 0.4000 | Time: 1557843515.4982584
Iteration 8022 | Training Accuracy 0.2400 | Time: 1557843515.6478562
Iteration 8023 | Training Accuracy 0.3733 | Time: 1557843515.7919877
Iteration 8024 | Training Accuracy 0.3333 | Time: 1557843515.9273334
Iteration 8025 | Training Accuracy 0.2533 | Time: 1557843516.0611384
Iteration 8026 | Training Accuracy 0.4667 | Time: 1557843516.1941507
Iteration 8027 | Training Accuracy 0.3067 | Time: 1557843516.3229058
Iteration 8028 | Training Accuracy 0.3333 | Time: 1557843516.4423816
Iteration 8029 | Training Accuracy 0.3467 | Time: 1557843516.559795
Iteration 8030 | Training Accuracy 0.3867 | Time: 1557843516.6852424
Iteration 8031 | Training Accuracy 0.2267 | Time: 1557843516.8018503
Iteration 8032 | Training Accuracy 0.3467 | Time: 1557843516.9249692
Iteration 8033 | Training Accuracy 0.4000 | Time: 1557843517.0479605
Iteration 8034 | Training Accuracy 0.4667 | Time: 1557843517.1708622
Iteration 8035 | Training Accuracy 0.1467 | Time: 1557843517.2935832
Iteration 8036 | Training Accuracy 0.4133 | Time: 1557843517.4143972
Iteration 8037 | Training Accuracy 0.3733 | Time: 1557843517.5378823
Iteration 8038 | Training Accuracy 0.4000 | Time: 1557843517.6553004
Iteration 8039 | Training Accuracy 0.4667 | Time: 1557843517.77308
Iteration 8040 | Training Accuracy 0.3600 | Time: 1557843517.8898706
Iteration 8041 | Training Accuracy 0.3733 | Time: 1557843518.0068624
Iteration 8042 | Training Accuracy 0.4400 | Time: 1557843518.128174
Iteration 8043 | Training Accuracy 0.2533 | Time: 1557843518.2466192
Iteration 8044 | Training Accuracy 0.3467 | Time: 1557843518.3677511
Iteration 8045 | Training Accuracy 0.3467 | Time: 1557843518.5012388
Iteration 8046 | Training Accuracy 0.5067 | Time: 1557843518.6218977
Iteration 8047 | Training Accuracy 0.2933 | Time: 1557843518.738969
Iteration 8048 | Training Accuracy 0.3733 | Time: 1557843518.8579595
Iteration 8049 | Training Accuracy 0.2800 | Time: 1557843518.9770098
Iteration 8050 | Training Accuracy 0.3333 | Time: 1557843519.095393
Iteration 8051 | Training Accuracy 0.2667 | Time: 1557843519.211953
Iteration 8052 | Training Accuracy 0.3333 | Time: 1557843519.3419588
Iteration 8053 | Training Accuracy 0.2800 | Time: 1557843519.480308
Iteration 8054 | Training Accuracy 0.5067 | Time: 1557843519.6173923
Iteration 8055 | Training Accuracy 0.2933 | Time: 1557843519.7555587
Iteration 8056 | Training Accuracy 0.3067 | Time: 1557843519.8893895
Iteration 8057 | Training Accuracy 0.3333 | Time: 1557843520.0214033
Iteration 8058 | Training Accuracy 0.3200 | Time: 1557843520.1545234
Iteration 8059 | Training Accuracy 0.4400 | Time: 1557843520.2932708
Iteration 8060 | Training Accuracy 0.2133 | Time: 1557843520.4358356
Iteration 8061 | Training Accuracy 0.1600 | Time: 1557843520.6101956
Iteration 8062 | Training Accuracy 0.3067 | Time: 1557843520.7481863
Iteration 8063 | Training Accuracy 0.4533 | Time: 1557843520.9155378
Iteration 8064 | Training Accuracy 0.2933 | Time: 1557843521.0705564
Iteration 8065 | Training Accuracy 0.4400 | Time: 1557843521.2257254
Iteration 8066 | Training Accuracy 0.4000 | Time: 1557843521.3746326
Iteration 8067 | Training Accuracy 0.4267 | Time: 1557843521.517777
Iteration 8068 | Training Accuracy 0.3333 | Time: 1557843521.665135
Iteration 8069 | Training Accuracy 0.1733 | Time: 1557843521.8093696
Iteration 8070 | Training Accuracy 0.5333 | Time: 1557843521.946197
Iteration 8071 | Training Accuracy 0.3067 | Time: 1557843522.083969
Iteration 8072 | Training Accuracy 0.3333 | Time: 1557843522.232532
Iteration 8073 | Training Accuracy 0.2400 | Time: 1557843522.381846
Iteration 8074 | Training Accuracy 0.2800 | Time: 1557843522.5345554
Iteration 8075 | Training Accuracy 0.4000 | Time: 1557843522.699499
Iteration 8076 | Training Accuracy 0.2533 | Time: 1557843522.8583467
Iteration 8077 | Training Accuracy 0.3200 | Time: 1557843523.0185385
Iteration 8078 | Training Accuracy 0.3600 | Time: 1557843523.1993077
Iteration 8079 | Training Accuracy 0.3867 | Time: 1557843523.3610814
Iteration 8080 | Training Accuracy 0.3733 | Time: 1557843523.5209088
Iteration 8081 | Training Accuracy 0.3733 | Time: 1557843523.6791809
Iteration 8082 | Training Accuracy 0.2800 | Time: 1557843523.8353374
Iteration 8083 | Training Accuracy 0.4667 | Time: 1557843523.9829617
Iteration 8084 | Training Accuracy 0.7067 | Time: 1557843524.1330516
Iteration 8085 | Training Accuracy 0.3333 | Time: 1557843524.2814465
Iteration 8086 | Training Accuracy 0.2133 | Time: 1557843524.420049
Iteration 8087 | Training Accuracy 0.2533 | Time: 1557843524.5606928
Iteration 8088 | Training Accuracy 0.4267 | Time: 1557843524.700699
Iteration 8089 | Training Accuracy 0.4800 | Time: 1557843524.8368328
Iteration 8090 | Training Accuracy 0.3600 | Time: 1557843524.9702454
Iteration 8091 | Training Accuracy 0.3867 | Time: 1557843525.1060696
Iteration 8092 | Training Accuracy 0.3600 | Time: 1557843525.2399504
Iteration 8093 | Training Accuracy 0.3333 | Time: 1557843525.3713536
Iteration 8094 | Training Accuracy 0.3467 | Time: 1557843525.502017
Iteration 8095 | Training Accuracy 0.3467 | Time: 1557843525.6316118
Iteration 8096 | Training Accuracy 0.2267 | Time: 1557843525.763503
Iteration 8097 | Training Accuracy 0.4533 | Time: 1557843525.8889158
Iteration 8098 | Training Accuracy 0.3067 | Time: 1557843526.01074
Iteration 8099 | Training Accuracy 0.3733 | Time: 1557843526.1344094
Iteration 8100 | Training Accuracy 0.3333 | Time: 1557843526.2536607
Iteration 8101 | Training Accuracy 0.3467 | Time: 1557843526.3780892
Iteration 8102 | Training Accuracy 0.2400 | Time: 1557843526.5002632
Iteration 8103 | Training Accuracy 0.2933 | Time: 1557843526.6230278
Iteration 8104 | Training Accuracy 0.2667 | Time: 1557843526.7465324
Iteration 8105 | Training Accuracy 0.3467 | Time: 1557843526.8689375
Iteration 8106 | Training Accuracy 0.3333 | Time: 1557843526.9919064
Iteration 8107 | Training Accuracy 0.3600 | Time: 1557843527.11286
Iteration 8108 | Training Accuracy 0.3333 | Time: 1557843527.2365766
Iteration 8109 | Training Accuracy 0.2667 | Time: 1557843527.3569114
Iteration 8110 | Training Accuracy 0.1867 | Time: 1557843527.473943
Iteration 8111 | Training Accuracy 0.3867 | Time: 1557843527.5928717
Iteration 8112 | Training Accuracy 0.5067 | Time: 1557843527.7112594
Iteration 8113 | Training Accuracy 0.4533 | Time: 1557843527.8276844
Iteration 8114 | Training Accuracy 0.2667 | Time: 1557843527.9453976
Iteration 8115 | Training Accuracy 0.4133 | Time: 1557843528.0619354
Iteration 8116 | Training Accuracy 0.2933 | Time: 1557843528.1785147
Iteration 8117 | Training Accuracy 0.3733 | Time: 1557843528.2953043
Iteration 8118 | Training Accuracy 0.2667 | Time: 1557843528.4128318
Iteration 8119 | Training Accuracy 0.3867 | Time: 1557843528.5320902
Iteration 8120 | Training Accuracy 0.4000 | Time: 1557843528.6498497
Iteration 8121 | Training Accuracy 0.5467 | Time: 1557843528.764765
Iteration 8122 | Training Accuracy 0.4933 | Time: 1557843528.8795888
Iteration 8123 | Training Accuracy 0.4267 | Time: 1557843528.9945812
Iteration 8124 | Training Accuracy 0.2400 | Time: 1557843529.1094701
Iteration 8125 | Training Accuracy 0.2933 | Time: 1557843529.2241986
Iteration 8126 | Training Accuracy 0.3867 | Time: 1557843529.340087
Iteration 8127 | Training Accuracy 0.4933 | Time: 1557843529.453159
Iteration 8128 | Training Accuracy 0.4000 | Time: 1557843529.566068
Iteration 8129 | Training Accuracy 0.3467 | Time: 1557843529.678998
Iteration 8130 | Training Accuracy 0.2533 | Time: 1557843529.7929833
Iteration 8131 | Training Accuracy 0.4933 | Time: 1557843529.9061613
Iteration 8132 | Training Accuracy 0.2933 | Time: 1557843530.0193012
Iteration 8133 | Training Accuracy 0.2667 | Time: 1557843530.1327953
Iteration 8134 | Training Accuracy 0.2800 | Time: 1557843530.2459059
Iteration 8135 | Training Accuracy 0.2400 | Time: 1557843530.362659
Iteration 8136 | Training Accuracy 0.3733 | Time: 1557843530.4789433
Iteration 8137 | Training Accuracy 0.4133 | Time: 1557843530.5957866
Iteration 8138 | Training Accuracy 0.3600 | Time: 1557843530.712224
Iteration 8139 | Training Accuracy 0.2933 | Time: 1557843530.8291063
Iteration 8140 | Training Accuracy 0.2267 | Time: 1557843530.9470031
Iteration 8141 | Training Accuracy 0.3200 | Time: 1557843531.0635536
Iteration 8142 | Training Accuracy 0.3867 | Time: 1557843531.1827688
Iteration 8143 | Training Accuracy 0.3200 | Time: 1557843531.300366
Iteration 8144 | Training Accuracy 0.2267 | Time: 1557843531.4174051
Iteration 8145 | Training Accuracy 0.3467 | Time: 1557843531.534415
Iteration 8146 | Training Accuracy 0.4933 | Time: 1557843531.6506743
Iteration 8147 | Training Accuracy 0.3067 | Time: 1557843531.77044
Iteration 8148 | Training Accuracy 0.2400 | Time: 1557843531.8858323
Iteration 8149 | Training Accuracy 0.3200 | Time: 1557843532.0024445
Iteration 8150 | Training Accuracy 0.3733 | Time: 1557843532.1196253
Iteration 8151 | Training Accuracy 0.2267 | Time: 1557843532.236407
Iteration 8152 | Training Accuracy 0.2267 | Time: 1557843532.3540516
Iteration 8153 | Training Accuracy 0.5067 | Time: 1557843532.478055
Iteration 8154 | Training Accuracy 0.3333 | Time: 1557843532.5959253
Iteration 8155 | Training Accuracy 0.4800 | Time: 1557843532.7159083
Iteration 8156 | Training Accuracy 0.2667 | Time: 1557843532.8333094
Iteration 8157 | Training Accuracy 0.3467 | Time: 1557843532.9525292
Iteration 8158 | Training Accuracy 0.2667 | Time: 1557843533.0695088
Iteration 8159 | Training Accuracy 0.3067 | Time: 1557843533.1867504
Iteration 8160 | Training Accuracy 0.3200 | Time: 1557843533.3038943
Iteration 8161 | Training Accuracy 0.2933 | Time: 1557843533.4206388
Iteration 8162 | Training Accuracy 0.5867 | Time: 1557843533.537844
Iteration 8163 | Training Accuracy 0.4000 | Time: 1557843533.6564116
Iteration 8164 | Training Accuracy 0.1733 | Time: 1557843533.77312
