Iteration 0 | Training Accuracy 0.1000 | Time: 1558007063.4509375
Iteration 18929 | Training Accuracy 0.2067 | Time: 1558033141.9506285
Iteration 18930 | Training Accuracy 0.1867 | Time: 1558033146.9794126
Iteration 18931 | Training Accuracy 0.2200 | Time: 1558033151.0391648
Iteration 18932 | Training Accuracy 0.1600 | Time: 1558033155.3596654
Iteration 18933 | Training Accuracy 0.1933 | Time: 1558033158.9034286
Iteration 18934 | Training Accuracy 0.1933 | Time: 1558033161.1152065
Iteration 18935 | Training Accuracy 0.2933 | Time: 1558033164.3970618
Iteration 18936 | Training Accuracy 0.2133 | Time: 1558033168.1539762
Iteration 18937 | Training Accuracy 0.2600 | Time: 1558033172.8013635
Iteration 18938 | Training Accuracy 0.2067 | Time: 1558033175.5131626
Iteration 18939 | Training Accuracy 0.2267 | Time: 1558033179.399214
Iteration 18940 | Training Accuracy 0.2400 | Time: 1558033184.2259033
Iteration 18941 | Training Accuracy 0.2267 | Time: 1558033188.9893622
Iteration 18942 | Training Accuracy 0.2067 | Time: 1558033193.1655493
Iteration 18943 | Training Accuracy 0.2067 | Time: 1558033197.0787876
Iteration 18944 | Training Accuracy 0.1733 | Time: 1558033200.646793
Iteration 18945 | Training Accuracy 0.1400 | Time: 1558033203.6862564
Iteration 18946 | Training Accuracy 0.2267 | Time: 1558033206.5466971
Iteration 18947 | Training Accuracy 0.2133 | Time: 1558033209.619835
Iteration 18948 | Training Accuracy 0.1667 | Time: 1558033212.077398
Iteration 18949 | Training Accuracy 0.3000 | Time: 1558033215.357957
Iteration 18950 | Training Accuracy 0.3533 | Time: 1558033218.3042603
Iteration 18951 | Training Accuracy 0.2133 | Time: 1558033221.5448115
Iteration 18952 | Training Accuracy 0.2467 | Time: 1558033224.3177404
Iteration 18953 | Training Accuracy 0.2000 | Time: 1558033227.5802667
Iteration 18954 | Training Accuracy 0.1667 | Time: 1558033231.3326876
Iteration 18955 | Training Accuracy 0.2000 | Time: 1558033234.0745506
Iteration 18956 | Training Accuracy 0.2667 | Time: 1558033236.2549164
Iteration 18957 | Training Accuracy 0.2467 | Time: 1558033238.9191737
Iteration 18958 | Training Accuracy 0.1933 | Time: 1558033242.8731256
Iteration 18959 | Training Accuracy 0.1800 | Time: 1558033246.583667
Iteration 18960 | Training Accuracy 0.2200 | Time: 1558033249.969891
Iteration 18961 | Training Accuracy 0.2067 | Time: 1558033253.2050638
Iteration 18962 | Training Accuracy 0.2267 | Time: 1558033255.4592562
Iteration 18963 | Training Accuracy 0.1733 | Time: 1558033258.5046058
Iteration 18964 | Training Accuracy 0.1933 | Time: 1558033262.1973574
Iteration 18965 | Training Accuracy 0.2200 | Time: 1558033265.8167665
Iteration 18966 | Training Accuracy 0.2400 | Time: 1558033269.6964881
Iteration 18967 | Training Accuracy 0.2133 | Time: 1558033273.8209357
Iteration 18968 | Training Accuracy 0.2200 | Time: 1558033277.407638
Iteration 18969 | Training Accuracy 0.2200 | Time: 1558033281.2278204
Iteration 18970 | Training Accuracy 0.2267 | Time: 1558033284.7646875
Iteration 18971 | Training Accuracy 0.2000 | Time: 1558033288.1529672
Iteration 18972 | Training Accuracy 0.2400 | Time: 1558033290.7097652
Iteration 18973 | Training Accuracy 0.3067 | Time: 1558033293.597634
Iteration 18974 | Training Accuracy 0.1933 | Time: 1558033297.786958
Iteration 18975 | Training Accuracy 0.2800 | Time: 1558033301.839547
Iteration 18976 | Training Accuracy 0.2467 | Time: 1558033305.5114205
Iteration 18977 | Training Accuracy 0.2067 | Time: 1558033308.6391351
Iteration 18978 | Training Accuracy 0.2400 | Time: 1558033311.8783665
Iteration 18979 | Training Accuracy 0.2867 | Time: 1558033315.2080166
Iteration 18980 | Training Accuracy 0.1733 | Time: 1558033318.2423096
Iteration 18981 | Training Accuracy 0.2467 | Time: 1558033322.4913616
Iteration 18982 | Training Accuracy 0.2000 | Time: 1558033325.8290422
Iteration 18983 | Training Accuracy 0.2333 | Time: 1558033329.0437498
Iteration 18984 | Training Accuracy 0.2067 | Time: 1558033332.3857956
Iteration 18985 | Training Accuracy 0.2333 | Time: 1558033335.8060558
Iteration 18986 | Training Accuracy 0.2933 | Time: 1558033339.5474448
Iteration 18987 | Training Accuracy 0.2800 | Time: 1558033342.940334
Iteration 18988 | Training Accuracy 0.2533 | Time: 1558033346.621836
Iteration 18989 | Training Accuracy 0.2200 | Time: 1558033350.8309324
Iteration 18990 | Training Accuracy 0.2000 | Time: 1558033354.636859
Iteration 18991 | Training Accuracy 0.1467 | Time: 1558033357.84768
Iteration 18992 | Training Accuracy 0.2867 | Time: 1558033361.7487998
Iteration 18993 | Training Accuracy 0.2267 | Time: 1558033364.3683512
Iteration 18994 | Training Accuracy 0.2467 | Time: 1558033368.4086637
Iteration 18995 | Training Accuracy 0.2800 | Time: 1558033372.8308537
Iteration 18996 | Training Accuracy 0.2600 | Time: 1558033377.1351192
Iteration 18997 | Training Accuracy 0.2467 | Time: 1558033380.717671
Iteration 18998 | Training Accuracy 0.2333 | Time: 1558033384.5304575
Iteration 18999 | Training Accuracy 0.1667 | Time: 1558033388.4008713
Iteration 19000 | Training Accuracy 0.2267 | Time: 1558033392.0886092
Iteration 19000 | Training Accuracy 0.2267 | Best Validation Accuracy 0.2200 | Time: 1558033722.7406516
Avg. Train Accuracy: 0.18771047137869937
Avg. Validation Accuracy: 0.23499999999999996
Iteration 19001 | Training Accuracy 0.1333 | Time: 1558033726.0742083
Iteration 19002 | Training Accuracy 0.1667 | Time: 1558033730.594111
Iteration 19003 | Training Accuracy 0.1467 | Time: 1558033734.5135615
Iteration 19004 | Training Accuracy 0.2467 | Time: 1558033738.3637323
Iteration 19005 | Training Accuracy 0.3133 | Time: 1558033742.412548
Iteration 19006 | Training Accuracy 0.2133 | Time: 1558033746.3714967
Iteration 19007 | Training Accuracy 0.2267 | Time: 1558033750.0158935
Iteration 19008 | Training Accuracy 0.2333 | Time: 1558033753.7897198
Iteration 19009 | Training Accuracy 0.2200 | Time: 1558033757.844431
Iteration 19010 | Training Accuracy 0.1600 | Time: 1558033761.4315116
Iteration 19011 | Training Accuracy 0.1600 | Time: 1558033766.2182655
Iteration 19012 | Training Accuracy 0.1467 | Time: 1558033770.3150208
Iteration 19013 | Training Accuracy 0.1133 | Time: 1558033773.4211724
Iteration 19014 | Training Accuracy 0.2400 | Time: 1558033777.3984983
Iteration 19015 | Training Accuracy 0.1667 | Time: 1558033781.0942342
Iteration 19016 | Training Accuracy 0.2733 | Time: 1558033784.5062222
Iteration 19017 | Training Accuracy 0.2467 | Time: 1558033787.6856632
Iteration 19018 | Training Accuracy 0.2000 | Time: 1558033791.190847
Iteration 19019 | Training Accuracy 0.2733 | Time: 1558033795.1774695
Iteration 19020 | Training Accuracy 0.2267 | Time: 1558033799.1556478
Iteration 19021 | Training Accuracy 0.1867 | Time: 1558033802.771299
Iteration 19022 | Training Accuracy 0.2133 | Time: 1558033806.9136143
Iteration 19023 | Training Accuracy 0.1867 | Time: 1558033810.1909196
Iteration 19024 | Training Accuracy 0.2267 | Time: 1558033813.651371
Iteration 19025 | Training Accuracy 0.2933 | Time: 1558033817.0352736
Iteration 19026 | Training Accuracy 0.1667 | Time: 1558033821.646336
Iteration 19027 | Training Accuracy 0.2400 | Time: 1558033825.503066
Iteration 19028 | Training Accuracy 0.1600 | Time: 1558033828.8642666
Iteration 19029 | Training Accuracy 0.1600 | Time: 1558033832.5085359
Iteration 19030 | Training Accuracy 0.2800 | Time: 1558033835.3272977
Iteration 19031 | Training Accuracy 0.2133 | Time: 1558033839.0633771
Iteration 19032 | Training Accuracy 0.2067 | Time: 1558033841.9325511
Iteration 19033 | Training Accuracy 0.2267 | Time: 1558033845.1837738
Iteration 19034 | Training Accuracy 0.1667 | Time: 1558033848.1964982
Iteration 19035 | Training Accuracy 0.1733 | Time: 1558033851.2229984
Iteration 19036 | Training Accuracy 0.1667 | Time: 1558033854.602322
Iteration 19037 | Training Accuracy 0.1867 | Time: 1558033857.7208776
Iteration 19038 | Training Accuracy 0.2400 | Time: 1558033861.0507777
Iteration 19039 | Training Accuracy 0.2600 | Time: 1558033864.397251
Iteration 19040 | Training Accuracy 0.2333 | Time: 1558033868.9017491
Iteration 19041 | Training Accuracy 0.2133 | Time: 1558033872.8723361
Iteration 19042 | Training Accuracy 0.1933 | Time: 1558033875.968455
Iteration 19043 | Training Accuracy 0.2867 | Time: 1558033879.2117095
Iteration 19044 | Training Accuracy 0.1800 | Time: 1558033883.2399414
Iteration 19045 | Training Accuracy 0.2067 | Time: 1558033887.7333167
Iteration 19046 | Training Accuracy 0.2067 | Time: 1558033892.2922442
Iteration 19047 | Training Accuracy 0.2333 | Time: 1558033896.4555342
Iteration 19048 | Training Accuracy 0.1467 | Time: 1558033900.3236244
Iteration 19049 | Training Accuracy 0.2667 | Time: 1558033903.6391404
Iteration 19050 | Training Accuracy 0.1533 | Time: 1558033907.0552766
Iteration 19051 | Training Accuracy 0.1800 | Time: 1558033909.881439
Iteration 19052 | Training Accuracy 0.1933 | Time: 1558033912.8151743
Iteration 19053 | Training Accuracy 0.2400 | Time: 1558033916.5228026
Iteration 19054 | Training Accuracy 0.3267 | Time: 1558033920.6226752
Iteration 19055 | Training Accuracy 0.1667 | Time: 1558033924.542102
Iteration 19056 | Training Accuracy 0.2000 | Time: 1558033927.2350478
Iteration 19057 | Training Accuracy 0.1733 | Time: 1558033929.7665834
Iteration 19058 | Training Accuracy 0.2400 | Time: 1558033932.9523478
Iteration 19059 | Training Accuracy 0.2267 | Time: 1558033936.022539
Iteration 19060 | Training Accuracy 0.2733 | Time: 1558033939.2059357
Iteration 19061 | Training Accuracy 0.2267 | Time: 1558033942.6098404
Iteration 19062 | Training Accuracy 0.1533 | Time: 1558033945.4167943
Iteration 19063 | Training Accuracy 0.2000 | Time: 1558033948.2216947
Iteration 19064 | Training Accuracy 0.2600 | Time: 1558033951.8198404
Iteration 19065 | Training Accuracy 0.2600 | Time: 1558033955.6926153
Iteration 19066 | Training Accuracy 0.2267 | Time: 1558033958.7905471
Iteration 19067 | Training Accuracy 0.2400 | Time: 1558033961.2759728
Iteration 19068 | Training Accuracy 0.2467 | Time: 1558033964.4438066
Iteration 19069 | Training Accuracy 0.2333 | Time: 1558033967.6221807
Iteration 19070 | Training Accuracy 0.3333 | Time: 1558033971.2475893
Iteration 19071 | Training Accuracy 0.1467 | Time: 1558033975.3337743
Iteration 19072 | Training Accuracy 0.3000 | Time: 1558033978.9809992
Iteration 19073 | Training Accuracy 0.2067 | Time: 1558033982.285489
Iteration 19074 | Training Accuracy 0.1867 | Time: 1558033986.5290403
Iteration 19075 | Training Accuracy 0.2533 | Time: 1558033991.2233415
Iteration 19076 | Training Accuracy 0.1333 | Time: 1558033995.131791
Iteration 19077 | Training Accuracy 0.3000 | Time: 1558033999.524549
Iteration 19078 | Training Accuracy 0.2533 | Time: 1558034004.2652712
Iteration 19079 | Training Accuracy 0.1467 | Time: 1558034009.285194
Iteration 19080 | Training Accuracy 0.1267 | Time: 1558034013.85323
Iteration 19081 | Training Accuracy 0.2400 | Time: 1558034017.9771163
Iteration 19082 | Training Accuracy 0.1533 | Time: 1558034022.1684263
Iteration 19083 | Training Accuracy 0.3400 | Time: 1558034026.1453867
Iteration 19084 | Training Accuracy 0.2733 | Time: 1558034030.4415874
Iteration 19085 | Training Accuracy 0.3000 | Time: 1558034034.9011922
Iteration 19086 | Training Accuracy 0.2200 | Time: 1558034038.3796794
Iteration 19087 | Training Accuracy 0.2733 | Time: 1558034042.4178426
Iteration 19088 | Training Accuracy 0.1667 | Time: 1558034046.7087853
Iteration 19089 | Training Accuracy 0.2133 | Time: 1558034050.081064
Iteration 19090 | Training Accuracy 0.2400 | Time: 1558034054.4694386
Iteration 19091 | Training Accuracy 0.2533 | Time: 1558034057.9810183
Iteration 19092 | Training Accuracy 0.2133 | Time: 1558034061.5342748
Iteration 19093 | Training Accuracy 0.3333 | Time: 1558034065.5298054
Iteration 19094 | Training Accuracy 0.1533 | Time: 1558034069.1085415
Iteration 19095 | Training Accuracy 0.1733 | Time: 1558034071.471553
Iteration 19096 | Training Accuracy 0.2667 | Time: 1558034074.7007618
Iteration 19097 | Training Accuracy 0.2600 | Time: 1558034079.0749943
Iteration 19098 | Training Accuracy 0.2067 | Time: 1558034081.9627385
Iteration 19099 | Training Accuracy 0.2067 | Time: 1558034085.8119166
Iteration 19100 | Training Accuracy 0.3000 | Time: 1558034089.7388382
Iteration 19101 | Training Accuracy 0.2267 | Time: 1558034093.895235
Iteration 19102 | Training Accuracy 0.2467 | Time: 1558034097.307183
Iteration 19103 | Training Accuracy 0.1733 | Time: 1558034100.401711
Iteration 19104 | Training Accuracy 0.2667 | Time: 1558034104.6154094
Iteration 19105 | Training Accuracy 0.2267 | Time: 1558034108.973942
Iteration 19106 | Training Accuracy 0.1600 | Time: 1558034112.8648324
Iteration 19107 | Training Accuracy 0.2333 | Time: 1558034116.5541794
Iteration 19108 | Training Accuracy 0.2600 | Time: 1558034120.0690417
Iteration 19109 | Training Accuracy 0.2467 | Time: 1558034123.6529365
Iteration 19110 | Training Accuracy 0.2467 | Time: 1558034127.416572
Iteration 19111 | Training Accuracy 0.2133 | Time: 1558034130.9933152
Iteration 19112 | Training Accuracy 0.2333 | Time: 1558034135.0322204
Iteration 19113 | Training Accuracy 0.1467 | Time: 1558034138.0031786
Iteration 19114 | Training Accuracy 0.1400 | Time: 1558034142.1326501
Iteration 19115 | Training Accuracy 0.2667 | Time: 1558034146.0503016
Iteration 19116 | Training Accuracy 0.2267 | Time: 1558034150.472935
Iteration 19117 | Training Accuracy 0.2000 | Time: 1558034154.868967
Iteration 19118 | Training Accuracy 0.1800 | Time: 1558034158.2987716
Iteration 19119 | Training Accuracy 0.2200 | Time: 1558034161.1645133
Iteration 19120 | Training Accuracy 0.1467 | Time: 1558034165.024263
Iteration 19121 | Training Accuracy 0.2067 | Time: 1558034168.944754
Iteration 19122 | Training Accuracy 0.2067 | Time: 1558034172.5098906
Iteration 19123 | Training Accuracy 0.2333 | Time: 1558034175.6255243
Iteration 19124 | Training Accuracy 0.2200 | Time: 1558034180.0366983
Iteration 19125 | Training Accuracy 0.1933 | Time: 1558034183.6289992
Iteration 19126 | Training Accuracy 0.1867 | Time: 1558034186.9886296
Iteration 19127 | Training Accuracy 0.1400 | Time: 1558034190.7530656
Iteration 19128 | Training Accuracy 0.2400 | Time: 1558034195.1217945
Iteration 19129 | Training Accuracy 0.2200 | Time: 1558034198.9148204
Iteration 19130 | Training Accuracy 0.2533 | Time: 1558034202.4129395
Iteration 19131 | Training Accuracy 0.2133 | Time: 1558034205.5473275
Iteration 19132 | Training Accuracy 0.2733 | Time: 1558034207.904001
Iteration 19133 | Training Accuracy 0.2933 | Time: 1558034211.0396895
Iteration 19134 | Training Accuracy 0.3533 | Time: 1558034216.3168874
Iteration 19135 | Training Accuracy 0.2733 | Time: 1558034221.2708178
Iteration 19136 | Training Accuracy 0.1733 | Time: 1558034225.9408062
Iteration 19137 | Training Accuracy 0.2133 | Time: 1558034228.9696953
Iteration 19138 | Training Accuracy 0.2000 | Time: 1558034232.8109407
Iteration 19139 | Training Accuracy 0.1467 | Time: 1558034236.6968784
Iteration 19140 | Training Accuracy 0.2800 | Time: 1558034240.6636312
Iteration 19141 | Training Accuracy 0.2133 | Time: 1558034244.2205343
Iteration 19142 | Training Accuracy 0.1533 | Time: 1558034247.6833541
Iteration 19143 | Training Accuracy 0.1933 | Time: 1558034252.4025645
Iteration 19144 | Training Accuracy 0.2400 | Time: 1558034256.4504046
Iteration 19145 | Training Accuracy 0.2267 | Time: 1558034259.8676517
Iteration 19146 | Training Accuracy 0.2400 | Time: 1558034262.5071907
Iteration 19147 | Training Accuracy 0.2933 | Time: 1558034264.6754458
Iteration 19148 | Training Accuracy 0.2400 | Time: 1558034267.050869
Iteration 19149 | Training Accuracy 0.3000 | Time: 1558034270.3719904
Iteration 19150 | Training Accuracy 0.2067 | Time: 1558034272.85468
Iteration 19151 | Training Accuracy 0.3067 | Time: 1558034275.5658998
Iteration 19152 | Training Accuracy 0.2467 | Time: 1558034279.054857
Iteration 19153 | Training Accuracy 0.2200 | Time: 1558034283.0768723
Iteration 19154 | Training Accuracy 0.2400 | Time: 1558034287.3285186
Iteration 19155 | Training Accuracy 0.1533 | Time: 1558034291.777075
Iteration 19156 | Training Accuracy 0.2600 | Time: 1558034296.5778108
Iteration 19157 | Training Accuracy 0.2267 | Time: 1558034301.7571566
Iteration 19158 | Training Accuracy 0.2533 | Time: 1558034307.0468533
Iteration 19159 | Training Accuracy 0.1800 | Time: 1558034310.8706255
Iteration 19160 | Training Accuracy 0.2467 | Time: 1558034314.4146924
Iteration 19161 | Training Accuracy 0.1600 | Time: 1558034317.6764839
Iteration 19162 | Training Accuracy 0.2467 | Time: 1558034320.7669537
Iteration 19163 | Training Accuracy 0.1400 | Time: 1558034323.9287853
Iteration 19164 | Training Accuracy 0.2467 | Time: 1558034327.8855426
Iteration 19165 | Training Accuracy 0.1400 | Time: 1558034331.7322662
Iteration 19166 | Training Accuracy 0.1867 | Time: 1558034334.307559
Iteration 19167 | Training Accuracy 0.2400 | Time: 1558034337.3088117
Iteration 19168 | Training Accuracy 0.2400 | Time: 1558034340.8454206
Iteration 19169 | Training Accuracy 0.2133 | Time: 1558034345.3598473
Iteration 19170 | Training Accuracy 0.1667 | Time: 1558034349.6998281
Iteration 19171 | Training Accuracy 0.1800 | Time: 1558034353.4880857
Iteration 19172 | Training Accuracy 0.2000 | Time: 1558034356.5310316
Iteration 19173 | Training Accuracy 0.1867 | Time: 1558034360.5327585
Iteration 19174 | Training Accuracy 0.3067 | Time: 1558034364.057343
Iteration 19175 | Training Accuracy 0.1933 | Time: 1558034366.9013748
Iteration 19176 | Training Accuracy 0.2933 | Time: 1558034369.8499947
Iteration 19177 | Training Accuracy 0.2933 | Time: 1558034372.5688128
Iteration 19178 | Training Accuracy 0.1533 | Time: 1558034375.7647536
Iteration 19179 | Training Accuracy 0.2067 | Time: 1558034379.1103425
Iteration 19180 | Training Accuracy 0.2733 | Time: 1558034383.0779078
Iteration 19181 | Training Accuracy 0.2400 | Time: 1558034386.5018308
Iteration 19182 | Training Accuracy 0.2600 | Time: 1558034389.9056842
Iteration 19183 | Training Accuracy 0.1933 | Time: 1558034392.7190366
Iteration 19184 | Training Accuracy 0.2067 | Time: 1558034395.446881
Iteration 19185 | Training Accuracy 0.2200 | Time: 1558034398.4270008
Iteration 19186 | Training Accuracy 0.2333 | Time: 1558034402.238785
Iteration 19187 | Training Accuracy 0.2867 | Time: 1558034404.4992225
Iteration 19188 | Training Accuracy 0.1600 | Time: 1558034408.2300665
Iteration 19189 | Training Accuracy 0.2467 | Time: 1558034412.635817
Iteration 19190 | Training Accuracy 0.2067 | Time: 1558034416.0802495
Iteration 19191 | Training Accuracy 0.2933 | Time: 1558034419.70878
Iteration 19192 | Training Accuracy 0.2133 | Time: 1558034423.5407188
Iteration 19193 | Training Accuracy 0.1400 | Time: 1558034425.943248
Iteration 19194 | Training Accuracy 0.2800 | Time: 1558034428.6895258
Iteration 19195 | Training Accuracy 0.2200 | Time: 1558034432.0028806
Iteration 19196 | Training Accuracy 0.2333 | Time: 1558034435.2296035
Iteration 19197 | Training Accuracy 0.1600 | Time: 1558034438.3145695
Iteration 19198 | Training Accuracy 0.1533 | Time: 1558034441.9183517
Iteration 19199 | Training Accuracy 0.1667 | Time: 1558034446.0727978
Iteration 19200 | Training Accuracy 0.1800 | Time: 1558034450.5207505
Iteration 19201 | Training Accuracy 0.1933 | Time: 1558034454.7789261
Iteration 19202 | Training Accuracy 0.3000 | Time: 1558034458.2433488
Iteration 19203 | Training Accuracy 0.1600 | Time: 1558034460.9751773
Iteration 19204 | Training Accuracy 0.1600 | Time: 1558034464.7818043
Iteration 19205 | Training Accuracy 0.1800 | Time: 1558034468.8266754
Iteration 19206 | Training Accuracy 0.2400 | Time: 1558034473.35791
Iteration 19207 | Training Accuracy 0.3267 | Time: 1558034476.8021398
Iteration 19208 | Training Accuracy 0.1933 | Time: 1558034480.2257595
Iteration 19209 | Training Accuracy 0.2667 | Time: 1558034483.9423616
Iteration 19210 | Training Accuracy 0.2067 | Time: 1558034487.6484096
Iteration 19211 | Training Accuracy 0.1600 | Time: 1558034491.1371903
Iteration 19212 | Training Accuracy 0.2467 | Time: 1558034494.3255596
Iteration 19213 | Training Accuracy 0.1933 | Time: 1558034497.8243046
Iteration 19214 | Training Accuracy 0.2600 | Time: 1558034501.390435
Iteration 19215 | Training Accuracy 0.2933 | Time: 1558034505.2594922
Iteration 19216 | Training Accuracy 0.2267 | Time: 1558034508.6514142
Iteration 19217 | Training Accuracy 0.2200 | Time: 1558034511.7736783
Iteration 19218 | Training Accuracy 0.1933 | Time: 1558034515.6797974
Iteration 19219 | Training Accuracy 0.2733 | Time: 1558034519.1276004
Iteration 19220 | Training Accuracy 0.2600 | Time: 1558034522.9552593
Iteration 19221 | Training Accuracy 0.2733 | Time: 1558034526.8899324
Iteration 19222 | Training Accuracy 0.2667 | Time: 1558034531.3744516
Iteration 19223 | Training Accuracy 0.3000 | Time: 1558034533.9060433
Iteration 19224 | Training Accuracy 0.2400 | Time: 1558034537.348369
Iteration 19225 | Training Accuracy 0.2200 | Time: 1558034540.7656631
Iteration 19226 | Training Accuracy 0.2333 | Time: 1558034544.7016857
Iteration 19227 | Training Accuracy 0.2867 | Time: 1558034548.699722
Iteration 19228 | Training Accuracy 0.2333 | Time: 1558034553.359979
Iteration 19229 | Training Accuracy 0.1933 | Time: 1558034557.3966622
Iteration 19230 | Training Accuracy 0.2400 | Time: 1558034561.166133
Iteration 19231 | Training Accuracy 0.1933 | Time: 1558034563.8739467
Iteration 19232 | Training Accuracy 0.1933 | Time: 1558034567.254531
Iteration 19233 | Training Accuracy 0.2333 | Time: 1558034571.6926908
Iteration 19234 | Training Accuracy 0.1733 | Time: 1558034576.086929
Iteration 19235 | Training Accuracy 0.1933 | Time: 1558034580.2514503
Iteration 19236 | Training Accuracy 0.1733 | Time: 1558034583.373429
Iteration 19237 | Training Accuracy 0.2600 | Time: 1558034587.3691947
Iteration 19238 | Training Accuracy 0.1733 | Time: 1558034591.0772936
Iteration 19239 | Training Accuracy 0.3200 | Time: 1558034594.4304943
Iteration 19240 | Training Accuracy 0.2000 | Time: 1558034598.0822506
Iteration 19241 | Training Accuracy 0.2333 | Time: 1558034600.9793649
Iteration 19242 | Training Accuracy 0.3800 | Time: 1558034605.466253
Iteration 19243 | Training Accuracy 0.2400 | Time: 1558034609.7893739
Iteration 19244 | Training Accuracy 0.2133 | Time: 1558034614.3360639
Iteration 19245 | Training Accuracy 0.2400 | Time: 1558034619.1351645
Iteration 19246 | Training Accuracy 0.2200 | Time: 1558034622.4054346
Iteration 19247 | Training Accuracy 0.3267 | Time: 1558034625.4496877
Iteration 19248 | Training Accuracy 0.2333 | Time: 1558034628.2567532
Iteration 19249 | Training Accuracy 0.2133 | Time: 1558034632.408489
Iteration 19250 | Training Accuracy 0.2200 | Time: 1558034636.6905193
Iteration 19251 | Training Accuracy 0.1533 | Time: 1558034640.7210174
Iteration 19252 | Training Accuracy 0.2333 | Time: 1558034644.3470247
Iteration 19253 | Training Accuracy 0.1600 | Time: 1558034647.7186553
Iteration 19254 | Training Accuracy 0.1933 | Time: 1558034651.3465512
Iteration 19255 | Training Accuracy 0.2400 | Time: 1558034654.326547
Iteration 19256 | Training Accuracy 0.2067 | Time: 1558034658.294969
Iteration 19257 | Training Accuracy 0.1533 | Time: 1558034662.4793453
Iteration 19258 | Training Accuracy 0.2133 | Time: 1558034665.7447395
Iteration 19259 | Training Accuracy 0.1533 | Time: 1558034668.7171123
Iteration 19260 | Training Accuracy 0.1267 | Time: 1558034671.6816604
Iteration 19261 | Training Accuracy 0.2800 | Time: 1558034674.9364197
Iteration 19262 | Training Accuracy 0.2600 | Time: 1558034678.1717236
Iteration 19263 | Training Accuracy 0.1667 | Time: 1558034681.6450794
Iteration 19264 | Training Accuracy 0.1733 | Time: 1558034684.6150424
Iteration 19265 | Training Accuracy 0.2333 | Time: 1558034687.62923
Iteration 19266 | Training Accuracy 0.1800 | Time: 1558034691.6123822
Iteration 19267 | Training Accuracy 0.2600 | Time: 1558034696.865872
Iteration 19268 | Training Accuracy 0.2400 | Time: 1558034700.9382365
Iteration 19269 | Training Accuracy 0.2533 | Time: 1558034704.928878
Iteration 19270 | Training Accuracy 0.2333 | Time: 1558034709.0818636
Iteration 19271 | Training Accuracy 0.2600 | Time: 1558034712.3948376
Iteration 19272 | Training Accuracy 0.2267 | Time: 1558034715.1582084
Iteration 19273 | Training Accuracy 0.1267 | Time: 1558034718.133837
Iteration 19274 | Training Accuracy 0.2200 | Time: 1558034721.8602579
Iteration 19275 | Training Accuracy 0.2867 | Time: 1558034726.31169
Iteration 19276 | Training Accuracy 0.3267 | Time: 1558034730.143839
Iteration 19277 | Training Accuracy 0.2800 | Time: 1558034733.828691
Iteration 19278 | Training Accuracy 0.2733 | Time: 1558034738.2198825
Iteration 19279 | Training Accuracy 0.2333 | Time: 1558034742.3359814
Iteration 19280 | Training Accuracy 0.2800 | Time: 1558034746.6423965
Iteration 19281 | Training Accuracy 0.2867 | Time: 1558034749.70761
Iteration 19282 | Training Accuracy 0.2467 | Time: 1558034753.6229758
Iteration 19283 | Training Accuracy 0.1867 | Time: 1558034757.549504
Iteration 19284 | Training Accuracy 0.2667 | Time: 1558034761.0765626
Iteration 19285 | Training Accuracy 0.2467 | Time: 1558034765.098523
Iteration 19286 | Training Accuracy 0.2667 | Time: 1558034768.8335006
Iteration 19287 | Training Accuracy 0.2333 | Time: 1558034773.2963603
Iteration 19288 | Training Accuracy 0.2400 | Time: 1558034777.1736162
Iteration 19289 | Training Accuracy 0.1600 | Time: 1558034781.419389
Iteration 19290 | Training Accuracy 0.2733 | Time: 1558034785.122658
Iteration 19291 | Training Accuracy 0.2067 | Time: 1558034788.9840608
Iteration 19292 | Training Accuracy 0.2000 | Time: 1558034792.2111363
Iteration 19293 | Training Accuracy 0.1800 | Time: 1558034795.7326794
Iteration 19294 | Training Accuracy 0.2467 | Time: 1558034799.3220747
Iteration 19295 | Training Accuracy 0.2200 | Time: 1558034802.5732002
Iteration 19296 | Training Accuracy 0.1800 | Time: 1558034806.2454364
Iteration 19297 | Training Accuracy 0.2467 | Time: 1558034809.4433064
Iteration 19298 | Training Accuracy 0.3000 | Time: 1558034813.8383832
Iteration 19299 | Training Accuracy 0.3267 | Time: 1558034817.7473056
Iteration 19300 | Training Accuracy 0.3800 | Time: 1558034821.692153
Iteration 19301 | Training Accuracy 0.1933 | Time: 1558034825.1348658
Iteration 19302 | Training Accuracy 0.1867 | Time: 1558034828.9534404
Iteration 19303 | Training Accuracy 0.1667 | Time: 1558034832.5928411
Iteration 19304 | Training Accuracy 0.2133 | Time: 1558034835.9350047
Iteration 19305 | Training Accuracy 0.2533 | Time: 1558034840.0358465
Iteration 19306 | Training Accuracy 0.1733 | Time: 1558034844.2228372
Iteration 19307 | Training Accuracy 0.2267 | Time: 1558034847.7856717
Iteration 19308 | Training Accuracy 0.2067 | Time: 1558034851.1447535
Iteration 19309 | Training Accuracy 0.1933 | Time: 1558034854.1854453
Iteration 19310 | Training Accuracy 0.2267 | Time: 1558034857.846909
Iteration 19311 | Training Accuracy 0.1467 | Time: 1558034861.2933857
Iteration 19312 | Training Accuracy 0.2400 | Time: 1558034865.014889
Iteration 19313 | Training Accuracy 0.2133 | Time: 1558034868.8513458
Iteration 19314 | Training Accuracy 0.2000 | Time: 1558034871.046839
Iteration 19315 | Training Accuracy 0.1867 | Time: 1558034873.799514
