Iteration 0 | Training Accuracy 0.1067 | Time: 1557835173.4353762
Iteration 8380 | Training Accuracy 0.1467 | Time: 1557840486.754625
Iteration 8381 | Training Accuracy 0.1333 | Time: 1557840487.2262452
Iteration 8382 | Training Accuracy 0.2400 | Time: 1557840487.6074755
Iteration 8383 | Training Accuracy 0.1800 | Time: 1557840488.021406
Iteration 8384 | Training Accuracy 0.1933 | Time: 1557840488.4375713
Iteration 8385 | Training Accuracy 0.2200 | Time: 1557840488.8798292
Iteration 8386 | Training Accuracy 0.2333 | Time: 1557840489.360066
Iteration 8387 | Training Accuracy 0.2200 | Time: 1557840489.8016975
Iteration 8388 | Training Accuracy 0.2533 | Time: 1557840490.2908208
Iteration 8389 | Training Accuracy 0.2067 | Time: 1557840490.810804
Iteration 8390 | Training Accuracy 0.1800 | Time: 1557840491.2997258
Iteration 8391 | Training Accuracy 0.1733 | Time: 1557840491.8083777
Iteration 8392 | Training Accuracy 0.1133 | Time: 1557840492.328355
Iteration 8393 | Training Accuracy 0.2200 | Time: 1557840492.8451786
Iteration 8394 | Training Accuracy 0.2067 | Time: 1557840493.366453
Iteration 8395 | Training Accuracy 0.1600 | Time: 1557840493.9388638
Iteration 8396 | Training Accuracy 0.1333 | Time: 1557840494.3142893
Iteration 8397 | Training Accuracy 0.1467 | Time: 1557840494.7936785
Iteration 8398 | Training Accuracy 0.1067 | Time: 1557840495.257461
Iteration 8399 | Training Accuracy 0.2333 | Time: 1557840495.6122417
Iteration 8400 | Training Accuracy 0.1867 | Time: 1557840495.9855747
Iteration 8401 | Training Accuracy 0.1533 | Time: 1557840496.336325
Iteration 8402 | Training Accuracy 0.2333 | Time: 1557840496.6971881
Iteration 8403 | Training Accuracy 0.1600 | Time: 1557840497.0822022
Iteration 8404 | Training Accuracy 0.1533 | Time: 1557840497.5590694
Iteration 8405 | Training Accuracy 0.1933 | Time: 1557840498.0210745
Iteration 8406 | Training Accuracy 0.2467 | Time: 1557840498.3777926
Iteration 8407 | Training Accuracy 0.2533 | Time: 1557840498.725077
Iteration 8408 | Training Accuracy 0.2400 | Time: 1557840498.9943502
Iteration 8409 | Training Accuracy 0.2333 | Time: 1557840499.3991373
Iteration 8410 | Training Accuracy 0.2133 | Time: 1557840499.8019047
Iteration 8411 | Training Accuracy 0.1600 | Time: 1557840500.2649074
Iteration 8412 | Training Accuracy 0.2333 | Time: 1557840500.645401
Iteration 8413 | Training Accuracy 0.1733 | Time: 1557840501.156615
Iteration 8414 | Training Accuracy 0.1733 | Time: 1557840501.5553098
Iteration 8415 | Training Accuracy 0.2667 | Time: 1557840501.922718
Iteration 8416 | Training Accuracy 0.2000 | Time: 1557840502.3062782
Iteration 8417 | Training Accuracy 0.2000 | Time: 1557840502.6807587
Iteration 8418 | Training Accuracy 0.1733 | Time: 1557840503.0336783
Iteration 8419 | Training Accuracy 0.2533 | Time: 1557840503.4014068
Iteration 8420 | Training Accuracy 0.1867 | Time: 1557840503.776085
Iteration 8421 | Training Accuracy 0.1933 | Time: 1557840504.139954
Iteration 8422 | Training Accuracy 0.1933 | Time: 1557840504.495961
Iteration 8423 | Training Accuracy 0.1200 | Time: 1557840504.8483448
Iteration 8424 | Training Accuracy 0.1667 | Time: 1557840505.202702
Iteration 8425 | Training Accuracy 0.1800 | Time: 1557840505.558385
Iteration 8426 | Training Accuracy 0.1933 | Time: 1557840505.9276464
Iteration 8427 | Training Accuracy 0.1067 | Time: 1557840506.2998683
Iteration 8428 | Training Accuracy 0.2400 | Time: 1557840506.6684759
Iteration 8429 | Training Accuracy 0.2267 | Time: 1557840507.0346022
Iteration 8430 | Training Accuracy 0.1867 | Time: 1557840507.402434
Iteration 8431 | Training Accuracy 0.2067 | Time: 1557840507.8247497
Iteration 8432 | Training Accuracy 0.1800 | Time: 1557840508.2223215
Iteration 8433 | Training Accuracy 0.2333 | Time: 1557840508.5891397
Iteration 8434 | Training Accuracy 0.2067 | Time: 1557840508.951314
Iteration 8435 | Training Accuracy 0.2067 | Time: 1557840509.3234088
Iteration 8436 | Training Accuracy 0.1933 | Time: 1557840509.6962652
Iteration 8437 | Training Accuracy 0.1533 | Time: 1557840510.069044
Iteration 8438 | Training Accuracy 0.2467 | Time: 1557840510.4526672
Iteration 8439 | Training Accuracy 0.2733 | Time: 1557840510.8307538
Iteration 8440 | Training Accuracy 0.1467 | Time: 1557840511.354006
Iteration 8441 | Training Accuracy 0.1733 | Time: 1557840511.7238474
Iteration 8442 | Training Accuracy 0.2267 | Time: 1557840512.0987432
Iteration 8443 | Training Accuracy 0.2533 | Time: 1557840512.454048
Iteration 8444 | Training Accuracy 0.1067 | Time: 1557840512.9343152
Iteration 8445 | Training Accuracy 0.2533 | Time: 1557840513.3816373
Iteration 8446 | Training Accuracy 0.1800 | Time: 1557840513.8355808
Iteration 8447 | Training Accuracy 0.1667 | Time: 1557840514.33404
Iteration 8448 | Training Accuracy 0.1600 | Time: 1557840514.779167
Iteration 8449 | Training Accuracy 0.1733 | Time: 1557840515.2725565
Iteration 8450 | Training Accuracy 0.2200 | Time: 1557840515.7659705
Iteration 8451 | Training Accuracy 0.1867 | Time: 1557840516.1864913
Iteration 8452 | Training Accuracy 0.1067 | Time: 1557840516.633279
Iteration 8453 | Training Accuracy 0.1667 | Time: 1557840517.0621696
Iteration 8454 | Training Accuracy 0.2400 | Time: 1557840517.447242
Iteration 8455 | Training Accuracy 0.1600 | Time: 1557840517.8902094
Iteration 8456 | Training Accuracy 0.1867 | Time: 1557840518.2592885
Iteration 8457 | Training Accuracy 0.1667 | Time: 1557840518.7030904
Iteration 8458 | Training Accuracy 0.2000 | Time: 1557840519.1319282
Iteration 8459 | Training Accuracy 0.2333 | Time: 1557840519.5022504
Iteration 8460 | Training Accuracy 0.1467 | Time: 1557840519.874397
Iteration 8461 | Training Accuracy 0.2467 | Time: 1557840520.2313693
Iteration 8462 | Training Accuracy 0.2067 | Time: 1557840520.5936317
Iteration 8463 | Training Accuracy 0.2733 | Time: 1557840521.0346537
Iteration 8464 | Training Accuracy 0.2733 | Time: 1557840521.4633353
Iteration 8465 | Training Accuracy 0.2000 | Time: 1557840521.9669333
Iteration 8466 | Training Accuracy 0.1533 | Time: 1557840522.4685621
Iteration 8467 | Training Accuracy 0.1867 | Time: 1557840522.957757
Iteration 8468 | Training Accuracy 0.2067 | Time: 1557840523.4194028
Iteration 8469 | Training Accuracy 0.1733 | Time: 1557840523.9079344
Iteration 8470 | Training Accuracy 0.1867 | Time: 1557840524.3985944
Iteration 8471 | Training Accuracy 0.1867 | Time: 1557840524.8301885
Iteration 8472 | Training Accuracy 0.2000 | Time: 1557840525.2688584
Iteration 8473 | Training Accuracy 0.3200 | Time: 1557840525.68232
Iteration 8474 | Training Accuracy 0.1733 | Time: 1557840526.0903895
Iteration 8475 | Training Accuracy 0.2267 | Time: 1557840526.4982011
Iteration 8476 | Training Accuracy 0.1333 | Time: 1557840526.89838
Iteration 8477 | Training Accuracy 0.2000 | Time: 1557840527.274569
Iteration 8478 | Training Accuracy 0.1467 | Time: 1557840527.6313126
Iteration 8479 | Training Accuracy 0.2133 | Time: 1557840528.010396
Iteration 8480 | Training Accuracy 0.1000 | Time: 1557840528.4442322
Iteration 8481 | Training Accuracy 0.1933 | Time: 1557840528.8986497
Iteration 8482 | Training Accuracy 0.2200 | Time: 1557840529.2564588
Iteration 8483 | Training Accuracy 0.2133 | Time: 1557840529.641726
Iteration 8484 | Training Accuracy 0.2067 | Time: 1557840530.0961256
Iteration 8485 | Training Accuracy 0.1733 | Time: 1557840530.4927385
Iteration 8486 | Training Accuracy 0.2133 | Time: 1557840530.8956668
Iteration 8487 | Training Accuracy 0.1933 | Time: 1557840531.3184798
Iteration 8488 | Training Accuracy 0.2600 | Time: 1557840531.736176
Iteration 8489 | Training Accuracy 0.2333 | Time: 1557840532.1869075
Iteration 8490 | Training Accuracy 0.2467 | Time: 1557840532.5903645
Iteration 8491 | Training Accuracy 0.1933 | Time: 1557840533.0015976
Iteration 8492 | Training Accuracy 0.2200 | Time: 1557840533.410186
Iteration 8493 | Training Accuracy 0.1333 | Time: 1557840533.8237255
Iteration 8494 | Training Accuracy 0.1800 | Time: 1557840534.314434
Iteration 8495 | Training Accuracy 0.1733 | Time: 1557840534.6823874
Iteration 8496 | Training Accuracy 0.2467 | Time: 1557840535.1404834
Iteration 8497 | Training Accuracy 0.2267 | Time: 1557840535.6113887
Iteration 8498 | Training Accuracy 0.1533 | Time: 1557840535.9967048
Iteration 8499 | Training Accuracy 0.2067 | Time: 1557840536.4294145
Iteration 8500 | Training Accuracy 0.2067 | Time: 1557840536.8421829
Iteration 8501 | Training Accuracy 0.2267 | Time: 1557840537.325959
Iteration 8502 | Training Accuracy 0.2267 | Time: 1557840537.6859725
Iteration 8503 | Training Accuracy 0.2733 | Time: 1557840538.0327814
Iteration 8504 | Training Accuracy 0.0933 | Time: 1557840538.3971329
Iteration 8505 | Training Accuracy 0.1867 | Time: 1557840538.7587125
Iteration 8506 | Training Accuracy 0.2267 | Time: 1557840539.1255405
Iteration 8507 | Training Accuracy 0.1400 | Time: 1557840539.5792503
Iteration 8508 | Training Accuracy 0.1600 | Time: 1557840539.949785
Iteration 8509 | Training Accuracy 0.2200 | Time: 1557840540.339389
Iteration 8510 | Training Accuracy 0.2200 | Time: 1557840540.7629669
Iteration 8511 | Training Accuracy 0.2467 | Time: 1557840541.1596055
Iteration 8512 | Training Accuracy 0.1867 | Time: 1557840541.5184848
Iteration 8513 | Training Accuracy 0.2533 | Time: 1557840541.882822
Iteration 8514 | Training Accuracy 0.2200 | Time: 1557840542.396711
Iteration 8515 | Training Accuracy 0.1733 | Time: 1557840542.8778594
Iteration 8516 | Training Accuracy 0.1600 | Time: 1557840543.2653592
Iteration 8517 | Training Accuracy 0.1600 | Time: 1557840543.7281597
Iteration 8518 | Training Accuracy 0.2133 | Time: 1557840544.2240448
Iteration 8519 | Training Accuracy 0.1133 | Time: 1557840544.6620417
Iteration 8520 | Training Accuracy 0.2267 | Time: 1557840545.1122067
Iteration 8521 | Training Accuracy 0.1133 | Time: 1557840545.7216444
Iteration 8522 | Training Accuracy 0.2067 | Time: 1557840546.1672857
Iteration 8523 | Training Accuracy 0.1667 | Time: 1557840546.6288078
Iteration 8524 | Training Accuracy 0.1867 | Time: 1557840547.0383184
Iteration 8525 | Training Accuracy 0.1667 | Time: 1557840547.4829352
Iteration 8526 | Training Accuracy 0.2267 | Time: 1557840547.9214394
Iteration 8527 | Training Accuracy 0.1533 | Time: 1557840548.2782078
Iteration 8528 | Training Accuracy 0.2467 | Time: 1557840548.6478736
Iteration 8529 | Training Accuracy 0.1733 | Time: 1557840549.1461918
Iteration 8530 | Training Accuracy 0.2800 | Time: 1557840549.730085
Iteration 8531 | Training Accuracy 0.1800 | Time: 1557840550.307136
Iteration 8532 | Training Accuracy 0.3533 | Time: 1557840550.9074764
Iteration 8533 | Training Accuracy 0.2667 | Time: 1557840551.4355264
Iteration 8534 | Training Accuracy 0.1533 | Time: 1557840551.9636314
Iteration 8535 | Training Accuracy 0.1867 | Time: 1557840552.37664
Iteration 8536 | Training Accuracy 0.2000 | Time: 1557840552.8434217
Iteration 8537 | Training Accuracy 0.2133 | Time: 1557840553.335198
Iteration 8538 | Training Accuracy 0.2333 | Time: 1557840553.8890073
Iteration 8539 | Training Accuracy 0.1533 | Time: 1557840554.330937
Iteration 8540 | Training Accuracy 0.2267 | Time: 1557840554.7701476
Iteration 8541 | Training Accuracy 0.1867 | Time: 1557840555.1646814
Iteration 8542 | Training Accuracy 0.1400 | Time: 1557840555.6406548
Iteration 8543 | Training Accuracy 0.1667 | Time: 1557840556.0517244
Iteration 8544 | Training Accuracy 0.1533 | Time: 1557840556.448762
Iteration 8545 | Training Accuracy 0.2133 | Time: 1557840556.7968268
Iteration 8546 | Training Accuracy 0.1800 | Time: 1557840557.1286228
Iteration 8547 | Training Accuracy 0.1733 | Time: 1557840557.5940914
Iteration 8548 | Training Accuracy 0.0867 | Time: 1557840557.9523046
Iteration 8549 | Training Accuracy 0.2533 | Time: 1557840558.3212388
Iteration 8550 | Training Accuracy 0.2067 | Time: 1557840558.6915236
Iteration 8551 | Training Accuracy 0.2333 | Time: 1557840559.1133876
Iteration 8552 | Training Accuracy 0.1733 | Time: 1557840559.4762797
Iteration 8553 | Training Accuracy 0.1733 | Time: 1557840559.7419848
Iteration 8554 | Training Accuracy 0.2200 | Time: 1557840560.0742316
Iteration 8555 | Training Accuracy 0.1667 | Time: 1557840560.4178061
Iteration 8556 | Training Accuracy 0.1533 | Time: 1557840560.781596
Iteration 8557 | Training Accuracy 0.2400 | Time: 1557840561.288625
Iteration 8558 | Training Accuracy 0.1467 | Time: 1557840561.6699946
Iteration 8559 | Training Accuracy 0.2000 | Time: 1557840562.1739748
Iteration 8560 | Training Accuracy 0.2333 | Time: 1557840562.540041
Iteration 8561 | Training Accuracy 0.2133 | Time: 1557840562.889936
Iteration 8562 | Training Accuracy 0.2267 | Time: 1557840563.2380407
Iteration 8563 | Training Accuracy 0.1867 | Time: 1557840563.599866
Iteration 8564 | Training Accuracy 0.1667 | Time: 1557840563.947984
Iteration 8565 | Training Accuracy 0.1400 | Time: 1557840564.3312511
Iteration 8566 | Training Accuracy 0.1733 | Time: 1557840564.7106404
Iteration 8567 | Training Accuracy 0.2400 | Time: 1557840565.0753574
Iteration 8568 | Training Accuracy 0.1333 | Time: 1557840565.4511342
Iteration 8569 | Training Accuracy 0.1400 | Time: 1557840565.8279967
Iteration 8570 | Training Accuracy 0.1867 | Time: 1557840566.2202103
Iteration 8571 | Training Accuracy 0.1533 | Time: 1557840566.5881162
Iteration 8572 | Training Accuracy 0.1667 | Time: 1557840566.9393344
Iteration 8573 | Training Accuracy 0.1800 | Time: 1557840567.3738768
Iteration 8574 | Training Accuracy 0.2000 | Time: 1557840567.8566275
Iteration 8575 | Training Accuracy 0.1600 | Time: 1557840568.3415115
Iteration 8576 | Training Accuracy 0.2067 | Time: 1557840568.7181733
Iteration 8577 | Training Accuracy 0.2267 | Time: 1557840569.2154121
Iteration 8578 | Training Accuracy 0.1867 | Time: 1557840569.7176979
Iteration 8579 | Training Accuracy 0.1600 | Time: 1557840570.0862284
Iteration 8580 | Training Accuracy 0.1867 | Time: 1557840570.4411366
Iteration 8581 | Training Accuracy 0.1600 | Time: 1557840570.8031332
Iteration 8582 | Training Accuracy 0.2400 | Time: 1557840571.399581
Iteration 8583 | Training Accuracy 0.2000 | Time: 1557840572.0626328
Iteration 8584 | Training Accuracy 0.2467 | Time: 1557840572.4812784
Iteration 8585 | Training Accuracy 0.2333 | Time: 1557840572.974131
Iteration 8586 | Training Accuracy 0.2400 | Time: 1557840573.324133
Iteration 8587 | Training Accuracy 0.1400 | Time: 1557840573.8223767
Iteration 8588 | Training Accuracy 0.2600 | Time: 1557840574.2129185
Iteration 8589 | Training Accuracy 0.1800 | Time: 1557840574.5958252
Iteration 8590 | Training Accuracy 0.1733 | Time: 1557840575.0393443
Iteration 8591 | Training Accuracy 0.2000 | Time: 1557840575.4228206
Iteration 8592 | Training Accuracy 0.1667 | Time: 1557840575.8808959
Iteration 8593 | Training Accuracy 0.2133 | Time: 1557840576.2539294
Iteration 8594 | Training Accuracy 0.1733 | Time: 1557840576.607731
Iteration 8595 | Training Accuracy 0.1667 | Time: 1557840577.0693421
Iteration 8596 | Training Accuracy 0.1467 | Time: 1557840577.5333686
Iteration 8597 | Training Accuracy 0.2467 | Time: 1557840577.9836452
Iteration 8598 | Training Accuracy 0.2400 | Time: 1557840578.3793497
Iteration 8599 | Training Accuracy 0.1933 | Time: 1557840578.8140752
Iteration 8600 | Training Accuracy 0.1600 | Time: 1557840579.2187815
Iteration 8601 | Training Accuracy 0.2200 | Time: 1557840579.5860527
Iteration 8602 | Training Accuracy 0.1267 | Time: 1557840579.944433
Iteration 8603 | Training Accuracy 0.1733 | Time: 1557840580.3302803
Iteration 8604 | Training Accuracy 0.2200 | Time: 1557840580.7205276
Iteration 8605 | Training Accuracy 0.1733 | Time: 1557840581.1653519
Iteration 8606 | Training Accuracy 0.2000 | Time: 1557840581.5850604
Iteration 8607 | Training Accuracy 0.1400 | Time: 1557840581.9423985
Iteration 8608 | Training Accuracy 0.1733 | Time: 1557840582.3045084
Iteration 8609 | Training Accuracy 0.2667 | Time: 1557840582.828631
Iteration 8610 | Training Accuracy 0.1867 | Time: 1557840583.279947
Iteration 8611 | Training Accuracy 0.1600 | Time: 1557840583.6331866
Iteration 8612 | Training Accuracy 0.2200 | Time: 1557840584.0277097
Iteration 8613 | Training Accuracy 0.1733 | Time: 1557840584.519836
Iteration 8614 | Training Accuracy 0.2400 | Time: 1557840584.9135745
Iteration 8615 | Training Accuracy 0.1400 | Time: 1557840585.2786357
Iteration 8616 | Training Accuracy 0.1867 | Time: 1557840585.6415963
Iteration 8617 | Training Accuracy 0.3200 | Time: 1557840586.113498
Iteration 8618 | Training Accuracy 0.1067 | Time: 1557840586.4630213
Iteration 8619 | Training Accuracy 0.2667 | Time: 1557840586.8548412
Iteration 8620 | Training Accuracy 0.1400 | Time: 1557840587.2737257
Iteration 8621 | Training Accuracy 0.1867 | Time: 1557840587.6621573
Iteration 8622 | Training Accuracy 0.1867 | Time: 1557840588.0567155
Iteration 8623 | Training Accuracy 0.1867 | Time: 1557840588.4638603
Iteration 8624 | Training Accuracy 0.2267 | Time: 1557840588.9807942
Iteration 8625 | Training Accuracy 0.2000 | Time: 1557840589.4382398
Iteration 8626 | Training Accuracy 0.1933 | Time: 1557840589.8013296
Iteration 8627 | Training Accuracy 0.1867 | Time: 1557840590.228139
Iteration 8628 | Training Accuracy 0.2267 | Time: 1557840590.6758811
Iteration 8629 | Training Accuracy 0.2533 | Time: 1557840591.1636906
Iteration 8630 | Training Accuracy 0.1600 | Time: 1557840591.6487885
Iteration 8631 | Training Accuracy 0.2200 | Time: 1557840592.0565233
Iteration 8632 | Training Accuracy 0.1733 | Time: 1557840592.4338353
Iteration 8633 | Training Accuracy 0.1800 | Time: 1557840592.8817356
Iteration 8634 | Training Accuracy 0.1667 | Time: 1557840593.3072581
Iteration 8635 | Training Accuracy 0.2067 | Time: 1557840593.9367058
Iteration 8636 | Training Accuracy 0.1800 | Time: 1557840594.4395885
Iteration 8637 | Training Accuracy 0.2333 | Time: 1557840594.867873
Iteration 8638 | Training Accuracy 0.1867 | Time: 1557840595.2334068
Iteration 8639 | Training Accuracy 0.1333 | Time: 1557840595.5932386
Iteration 8640 | Training Accuracy 0.1600 | Time: 1557840596.0735667
Iteration 8641 | Training Accuracy 0.1400 | Time: 1557840596.5730627
Iteration 8642 | Training Accuracy 0.1200 | Time: 1557840596.9516273
Iteration 8643 | Training Accuracy 0.2200 | Time: 1557840597.3178558
Iteration 8644 | Training Accuracy 0.2667 | Time: 1557840597.8048294
Iteration 8645 | Training Accuracy 0.1267 | Time: 1557840598.2906585
Iteration 8646 | Training Accuracy 0.2267 | Time: 1557840598.7828422
Iteration 8647 | Training Accuracy 0.1600 | Time: 1557840599.276566
Iteration 8648 | Training Accuracy 0.1600 | Time: 1557840599.8336349
Iteration 8649 | Training Accuracy 0.1733 | Time: 1557840600.289044
Iteration 8650 | Training Accuracy 0.2200 | Time: 1557840600.6437743
Iteration 8651 | Training Accuracy 0.2800 | Time: 1557840601.1262124
Iteration 8652 | Training Accuracy 0.2000 | Time: 1557840601.626385
Iteration 8653 | Training Accuracy 0.1733 | Time: 1557840602.1256511
Iteration 8654 | Training Accuracy 0.2133 | Time: 1557840602.5700793
Iteration 8655 | Training Accuracy 0.1200 | Time: 1557840603.0505457
Iteration 8656 | Training Accuracy 0.1733 | Time: 1557840603.4412756
Iteration 8657 | Training Accuracy 0.1800 | Time: 1557840603.8809931
Iteration 8658 | Training Accuracy 0.1800 | Time: 1557840604.2400098
Iteration 8659 | Training Accuracy 0.2200 | Time: 1557840604.6267812
Iteration 8660 | Training Accuracy 0.1733 | Time: 1557840604.9961665
Iteration 8661 | Training Accuracy 0.3000 | Time: 1557840605.377089
Iteration 8662 | Training Accuracy 0.2400 | Time: 1557840605.8943772
Iteration 8663 | Training Accuracy 0.1400 | Time: 1557840606.4098265
Iteration 8664 | Training Accuracy 0.2400 | Time: 1557840606.849107
Iteration 8665 | Training Accuracy 0.1467 | Time: 1557840607.3720927
Iteration 8666 | Training Accuracy 0.1600 | Time: 1557840607.8493912
Iteration 8667 | Training Accuracy 0.2067 | Time: 1557840608.3542776
Iteration 8668 | Training Accuracy 0.2600 | Time: 1557840608.8208518
Iteration 8669 | Training Accuracy 0.2533 | Time: 1557840609.2653844
Iteration 8670 | Training Accuracy 0.1467 | Time: 1557840609.7767892
Iteration 8671 | Training Accuracy 0.2200 | Time: 1557840610.2775953
Iteration 8672 | Training Accuracy 0.2333 | Time: 1557840610.6707973
Iteration 8673 | Training Accuracy 0.2133 | Time: 1557840611.0545554
Iteration 8674 | Training Accuracy 0.1867 | Time: 1557840611.4285455
Iteration 8675 | Training Accuracy 0.2067 | Time: 1557840611.779833
Iteration 8676 | Training Accuracy 0.1600 | Time: 1557840612.128728
Iteration 8677 | Training Accuracy 0.1400 | Time: 1557840612.472346
Iteration 8678 | Training Accuracy 0.2000 | Time: 1557840612.8369021
Iteration 8679 | Training Accuracy 0.1333 | Time: 1557840613.2157593
Iteration 8680 | Training Accuracy 0.1600 | Time: 1557840613.53234
Iteration 8681 | Training Accuracy 0.1533 | Time: 1557840613.8700838
Iteration 8682 | Training Accuracy 0.1733 | Time: 1557840614.2196543
Iteration 8683 | Training Accuracy 0.1400 | Time: 1557840614.6691835
Iteration 8684 | Training Accuracy 0.2133 | Time: 1557840615.0847642
Iteration 8685 | Training Accuracy 0.2133 | Time: 1557840615.5732367
Iteration 8686 | Training Accuracy 0.1800 | Time: 1557840616.0697107
Iteration 8687 | Training Accuracy 0.2467 | Time: 1557840616.5710337
Iteration 8688 | Training Accuracy 0.2067 | Time: 1557840616.9603279
Iteration 8689 | Training Accuracy 0.2067 | Time: 1557840617.3168125
Iteration 8690 | Training Accuracy 0.2000 | Time: 1557840617.6312656
Iteration 8691 | Training Accuracy 0.1200 | Time: 1557840618.1921482
Iteration 8692 | Training Accuracy 0.1400 | Time: 1557840618.7204623
Iteration 8693 | Training Accuracy 0.1533 | Time: 1557840619.346315
Iteration 8694 | Training Accuracy 0.2000 | Time: 1557840619.8700438
Iteration 8695 | Training Accuracy 0.2333 | Time: 1557840620.2880929
Iteration 8696 | Training Accuracy 0.1200 | Time: 1557840620.651816
Iteration 8697 | Training Accuracy 0.1800 | Time: 1557840620.992591
Iteration 8698 | Training Accuracy 0.2000 | Time: 1557840621.3328092
Iteration 8699 | Training Accuracy 0.2000 | Time: 1557840621.6859283
Iteration 8700 | Training Accuracy 0.1467 | Time: 1557840622.0878017
Iteration 8701 | Training Accuracy 0.2600 | Time: 1557840622.6303546
Iteration 8702 | Training Accuracy 0.1467 | Time: 1557840623.0857735
Iteration 8703 | Training Accuracy 0.2333 | Time: 1557840623.603573
Iteration 8704 | Training Accuracy 0.1600 | Time: 1557840624.029284
Iteration 8705 | Training Accuracy 0.1867 | Time: 1557840624.4044805
Iteration 8706 | Training Accuracy 0.1667 | Time: 1557840624.8172848
Iteration 8707 | Training Accuracy 0.3067 | Time: 1557840625.2420352
Iteration 8708 | Training Accuracy 0.1000 | Time: 1557840625.68556
Iteration 8709 | Training Accuracy 0.1533 | Time: 1557840626.1146858
Iteration 8710 | Training Accuracy 0.2133 | Time: 1557840626.5950806
Iteration 8711 | Training Accuracy 0.2067 | Time: 1557840627.007694
Iteration 8712 | Training Accuracy 0.2133 | Time: 1557840627.525404
Iteration 8713 | Training Accuracy 0.1600 | Time: 1557840627.9762406
Iteration 8714 | Training Accuracy 0.2400 | Time: 1557840628.4804819
Iteration 8715 | Training Accuracy 0.1667 | Time: 1557840629.0882404
Iteration 8716 | Training Accuracy 0.1867 | Time: 1557840629.732091
Iteration 8717 | Training Accuracy 0.2800 | Time: 1557840630.2056327
Iteration 8718 | Training Accuracy 0.1533 | Time: 1557840630.5938158
Iteration 8719 | Training Accuracy 0.1067 | Time: 1557840631.0139258
Iteration 8720 | Training Accuracy 0.2133 | Time: 1557840631.3895411
Iteration 8721 | Training Accuracy 0.2667 | Time: 1557840631.9757233
Iteration 8722 | Training Accuracy 0.2400 | Time: 1557840632.482843
Iteration 8723 | Training Accuracy 0.2400 | Time: 1557840632.9272394
Iteration 8724 | Training Accuracy 0.2000 | Time: 1557840633.3616664
Iteration 8725 | Training Accuracy 0.1667 | Time: 1557840633.7896795
Iteration 8726 | Training Accuracy 0.1667 | Time: 1557840634.1556895
Iteration 8727 | Training Accuracy 0.2000 | Time: 1557840634.5349472
Iteration 8728 | Training Accuracy 0.2800 | Time: 1557840635.0224488
Iteration 8729 | Training Accuracy 0.1533 | Time: 1557840635.5718427
Iteration 8730 | Training Accuracy 0.2600 | Time: 1557840636.1767106
Iteration 8731 | Training Accuracy 0.3000 | Time: 1557840636.7885716
Iteration 8732 | Training Accuracy 0.1800 | Time: 1557840637.4082077
Iteration 8733 | Training Accuracy 0.1867 | Time: 1557840638.0009215
Iteration 8734 | Training Accuracy 0.1733 | Time: 1557840638.476395
Iteration 8735 | Training Accuracy 0.1333 | Time: 1557840638.9546194
Iteration 8736 | Training Accuracy 0.1867 | Time: 1557840639.4202857
Iteration 8737 | Training Accuracy 0.2333 | Time: 1557840640.0522294
Iteration 8738 | Training Accuracy 0.1933 | Time: 1557840640.5509765
Iteration 8739 | Training Accuracy 0.1400 | Time: 1557840641.2374282
Iteration 8740 | Training Accuracy 0.2467 | Time: 1557840641.6691935
Iteration 8741 | Training Accuracy 0.1400 | Time: 1557840642.1084929
Iteration 8742 | Training Accuracy 0.1600 | Time: 1557840642.499825
Iteration 8743 | Training Accuracy 0.2600 | Time: 1557840642.9307694
Iteration 8744 | Training Accuracy 0.1867 | Time: 1557840643.3509483
Iteration 8745 | Training Accuracy 0.1933 | Time: 1557840643.7573817
Iteration 8746 | Training Accuracy 0.1200 | Time: 1557840644.2035663
Iteration 8747 | Training Accuracy 0.1733 | Time: 1557840644.74463
Iteration 8748 | Training Accuracy 0.2400 | Time: 1557840645.259058
Iteration 8749 | Training Accuracy 0.1800 | Time: 1557840645.7888381
Iteration 8750 | Training Accuracy 0.2133 | Time: 1557840646.3154035
Iteration 8751 | Training Accuracy 0.2067 | Time: 1557840646.8309803
Iteration 8752 | Training Accuracy 0.2800 | Time: 1557840647.3801942
Iteration 8753 | Training Accuracy 0.1800 | Time: 1557840647.8941617
Iteration 8754 | Training Accuracy 0.1733 | Time: 1557840648.4479678
Iteration 8755 | Training Accuracy 0.1867 | Time: 1557840649.0163453
Iteration 8756 | Training Accuracy 0.1733 | Time: 1557840649.4181778
Iteration 8757 | Training Accuracy 0.1867 | Time: 1557840649.7810771
Iteration 8758 | Training Accuracy 0.2800 | Time: 1557840650.1440566
Iteration 8759 | Training Accuracy 0.1467 | Time: 1557840650.5739067
Iteration 8760 | Training Accuracy 0.1933 | Time: 1557840650.995025
Iteration 8761 | Training Accuracy 0.1600 | Time: 1557840651.3743453
Iteration 8762 | Training Accuracy 0.1600 | Time: 1557840651.7668483
Iteration 8763 | Training Accuracy 0.1000 | Time: 1557840652.2489965
Iteration 8764 | Training Accuracy 0.2400 | Time: 1557840652.8025546
Iteration 8765 | Training Accuracy 0.2200 | Time: 1557840653.28828
Iteration 8766 | Training Accuracy 0.2200 | Time: 1557840653.8131497
Iteration 8767 | Training Accuracy 0.1933 | Time: 1557840654.2058816
Iteration 8768 | Training Accuracy 0.2067 | Time: 1557840654.6085796
Iteration 8769 | Training Accuracy 0.1800 | Time: 1557840654.9550438
